endtime;A01nficha;A01ra;A01setor;A01npessoas;B01;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13_1;B13_2;B13_3;B13_4;B13_5;B13_6;B14_1;B14_2;B14_3;B14_4;B15_1;B15_2;B15_3;B15_4;B15_5;B16_1;B16_2;B16_3;B16_4;B16_5;B16_6;B17_1;B17_2;B17_3;B17_4;B17_5;B17_6;B18_1;B18_2;B18_3;B18_4;B18_5;B18_6;B19_1;B19_2;B19_3;B19_4;B19_5;B19_6;B19_7;B19_8;B19_9;B20_1;B20_2;B20_3;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1_1;C04_1_2;C05_1;C05_2;C05_3;C06_1;C06_2;C06_3;C06_4;C06_5;C06_6;C06_7;C06_8;C06_9;C06_10;C06_11;C06_12;C06_13;C06_14;C06_15;C06_16;C06_17;C06_18;C07;C07_1;C08;C08_1;C08_2;C09_1;C09_2;C09_3;C09_4;C10;C10_1;C10_2;C10_3;C10_4;C10_5;D01;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;D13;D14;grupo_pdad;UPT;criterio_brasil;arranjos;inseg_alimentar;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;PESO_PRE;PESO_DOM;TOT_DOM
20210710;14200;6;53062;3;1;2;1;99999;99999;2;1;3;2;5;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;5;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;2;0;1;1;0;0;0;0;0;2;99999;2;99999;99999;6;6;6;6;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;4;3;1;6000;6000;2000;2000;22,5791304347826;30,2240566037736;12815,0000000001
20211013;23484;28;53280;5;1;2;1;99999;99999;88888;1;3;1;7;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;0;2;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;28;1;28;28;1;5;3;0;0;0;2;2;2;1;2;2;2;2;2;2;2;2;2;1;4;4;4;7;2; ; ; ; ;28,0683760683761;32,0298507462687;17167,9999999999
20211118;17865;30;53302;2;2;3;1;99999;99999;2;1;3;2;5;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;99999;99999;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;3;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;6;6;1;1150;1101,42832794406;575;550,714163972032;7,64880952380952;6,05439704880148;3444,9519207681
20210713;52298;30;53301;3;1;3;1;99999;99999;2;1;3;2;12;5;4;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;99999;1;2;1;1;1;1;2;1;1;0;1;1;0;1;0;1;0;3;1;1;3;1;0;2;0;0;2;99999;2;99999;99999;30;3;30;3;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;1;3;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20211216;77228;1;53012;2;1;1;1;99999;99999;1;1;3;5;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;99999;1;1;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;1;1;2;1;1;1;0;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;2;1;4300;4075,99384674126;2150;2037,99692337063;16,957468879668;20,2117863720074;32925,0000000009
20210609;24129;13;53130;3;1;2;1;99999;99999;1;1;2;2;8;4;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;3;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;2;2;2;1;1;2;99999;1;2;1;2;1;2;2;2;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2;99999;2;99999;99999;13;13;13;13;2;99999;99999;99999;99999;99999;1;1;1;1;2;1;1;1;1;1;2;2;2;2;3;7;4;2;3;360;360,612;120;120,204;48,4137931034483;62,7093596059113;38190,0000000006
20210819;11350;10;53100;2;2;2;3;99999;2500;99999;1;3;1;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;5;1;1;2;2;2;2;2;2;1;1;88888;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;4;0;0;1;0;1;1;1;0;2;99999;2;99999;99999;29;29;29;10;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;7;1; ; ; ; ;39,4311475409836;41,5724381625442;47060,0000000012
20210608;42095;30;53301;4;1;2;1;99999;99999;1;1;3;2;10;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;1;1;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;2;1;1;1;0;1;1;0;0;2;99999;2;99999;99999;3;3;3;3;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;3;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20211105;5383;20;53200;1;1;1;3;99999;1500;99999;1;3;5;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;2;99999;2;99999;99999;3;3;20;20;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;4;1;1;6000;5746,58258057773;6000;5746,58258057773;31,7234513274336;33,0890736304823;52013,9999999985
20210803;7763;6;53062;3;1;2;3;99999;600;99999;1;3;2;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;1;4;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;2;99999;2;99999;99999;6;6;6;6;1;0;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;4;5;5;3;2;2750;2725,47076313181;916,666666666667;908,490254377271;22,5791304347826;30,2240566037736;12815,0000000001
20211102;82491;31;53310;4;1;2;1;99999;99999;2;2;2;4;5;2;1;1;2;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;1;2;1;2;1;1;1;4;1;2;2;1;2;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;2;99999;2;99999;99999;31;59;31;59;1;2;1;0;0;0;1;2;1;1;2;2;2;2;99999;99999;99999;99999;99999;99999;4;5;5;2;2; ; ; ; ;4,77821011673152;3,73333333333333;1848
20210921;90756;21;53210;2;1;1;2;88888;99999;2;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;99999;99999;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;2;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;15;59;59;59;1;0;1;0;0;0;1;2;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;4;7;4;6;2; ; ; ; ;34,9817880794702;26,5428571428571;16721,9999999998
20211029;18683;1;53011;2;1;1;3;99999;650;99999;1;3;5;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;2;0;0;1;0;1;0;1;0;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;7;1;4520;4383,20586333566;2260;2191,60293166783;23,2221074380165;32,2041513715322;48413,0000000001
20211017;5684;20;53200;4;1;1;1;99999;99999;1;1;3;5;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;99999;1;2;1;1;1;2;2;1;1;0;1;0;0;1;0;0;0;2;0;0;2;1;1;1;0;0;1;1;2;99999;99999;3;3;20;20;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;2;4;1;20700;20073,5312767806;5175;5018,38281919515;31,7234513274336;33,0890736304823;52013,9999999985
20211105;63728;1;53012;3;1;1;1;99999;99999;1;1;3;5;11;4;5;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;1;1;2;99999;1;1;1;1;1;1;2;1;1;0;1;1;1;0;0;0;0;5;0;0;2;1;4;1;0;0;2;99999;1;1;5;1;59;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;2;1;23750;22746,8893814535;7916,66666666667;7582,2964604845;16,957468879668;20,2117863720074;32925,0000000009
20210625;71996;2;53020;2;1;2;1;99999;99999;1;1;3;1;7;2;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;1;1;0;0;0;3;0;0;1;0;1;1;1;0;2;99999;1;1;2;2;56;2;2;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;3;6;1; ; ; ; ;46,5694087403599;70,6168929110106;46819,0000000004
20211009;81599;3;53031;2;1;2;1;99999;99999;88888;1;3;1;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;2;1;2;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;2;1;1;0;0;1;1;1;0;2;99999;2;99999;99999;3;3;3;3;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;4;6;1; ; ; ; ;61,5066777963272;74,457;74457,0000000001
20211129;96885;1;53013;2;1;1;1;99999;99999;1;1;3;5;8;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;88888;1;88888;2;1;1;2;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;1;0;2;0;1;1;2;0;1;0;1;2;99999;2;99999;99999;88888;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;6;1; ; ; ; ;5,33381398702235;5,31349911190053;5982,9999999999
20210810;39575;3;53032;4;1;2;1;99999;99999;2;1;3;1;8;3;3;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;99999;99999;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;3;0;1;1;0;0;1;0;0;2;99999;2;99999;99999;3;3;3;3;1;0;3;0;3;0;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;6;3;4;2;1800;1783,94449950446;450;445,986124876115;2,10626185958254;2,85804090710073;2096
20210928;40099;25;53252;1;2;2;1;99999;99999;2;3;4;2;3;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;1;2;2;1;1;1;2;2;2;99999;99999;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;99999;2;99999;1;1;3;99999;99999;2;2;99999;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;25;59;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;6;1;1;275;268,784098928187;275;268,784098928187;4,67578125;5,03762376237624;2544
20210629;29561;30;53301;5;1;2;3;99999;800;99999;1;3;2;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;2;1;1;2;0;2;1;0;0;2;99999;2;99999;99999;30;3;30;3;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;5;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20211006;27362;10;53100;1;1;1;1;99999;99999;1;1;3;5;6;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;2;1;10;10;10;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;1;1; ; ; ; ;39,4311475409836;41,5724381625442;47060,0000000012
20211127;4182;29;53290;1;1;1;1;99999;99999;1;1;3;5;5;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;25;59;59;29;2;99999;99999;99999;99999;99999;1;1;1;2;2;2;2;2;99999;99999;99999;99999;99999;99999;2;3;5;1;2;2500;2394,40940857405;2500;2394,40940857405;1,41320754716981;3,05743243243243;905
20211005;58550;11;53110;2;1;1;4;99999;99999;99999;1;3;5;4;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;99999;1;1;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;2;99999;2;99999;99999;11;25;59;11;2;99999;99999;99999;99999;99999;1;2;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;2;1;4;6;2;5000;4848,67905236246;2500;2424,33952618123;16,8701298701299;22,4662698412698;11323
20211208;45601;1;53013;2;1;1;1;99999;99999;1;1;3;5;9;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;1;0;0;0;1;0;1;0;3;0;1;2;3;0;1;0;1;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;6;1;45000;42655,7495589202;22500;21327,8747794601;5,33381398702235;5,31349911190053;5982,9999999999
20211119;11877;31;53310;4;1;2;1;99999;99999;2;1;3;3;7;2;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;1;3;1;2;2;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;1;1;1;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;0;0;0;2;99999;2;99999;99999;5;59;59;5;2;99999;99999;99999;99999;99999;2;2;1;1;2;2;2;2;2;2;2;2;2;2;4;5;4;4;2;2575;2466,24169083128;643,75;616,560422707819;4,77821011673152;3,73333333333333;1848
20211001;47866;33;53330;2;1;2;1;99999;99999;2;1;3;1;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;99999;2;99999;2;99999;2;1;1;2;2;88888;1;0;1;0;1;1;0;0;0;2;0;0;0;0;2;1;0;0;2;99999;2;99999;99999;3;59;3;3;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;6;2;1;1200;1163,68297256699;600;581,841486283495;18,2333333333333;26,9888268156425;14493,0000000001
20211025;29475;33;53330;3;1;3;2;88888;99999;2;1;3;1;8;2;3;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;1;1;3;1;1;1;2;1;1;1;2;2;2;2;0;2;0;2;0;0;0;0;2;0;0;1;2;2;1;1;0;2;99999;2;99999;99999;3;59;9;3;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;2;3;1;10000;9697,35810472492;3333,33333333333;3232,45270157497;18,2333333333333;26,9888268156425;14493,0000000001
20210914;28742;27;53271;3;1;3;1;99999;99999;2;1;2;1;6;2;4;1;2;2;2;2;1;1;1;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;99999;1;1;1;1;2;1;2;2;1;1;1;0;0;0;0;2;0;0;3;0;3;2;0;0;2;99999;1;1;4;14;56;27;27;1;2;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4;1;2;1; ; ; ; ;15,3914510686164;18,2900552486188;13242,0000000001
20211120;25923;30;53302;1;1;3;1;99999;99999;2;2;3;2;6;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;99999;99999;1;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;2;1;1;2;99999;2;99999;1;1;1;1;2;2;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;3;59;59;3;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;5;1;1;2100;2011,30390320221;2100;2011,30390320221;7,64880952380952;6,05439704880148;3444,9519207681
20210929;10878;23;53230;2;1;2;1;99999;99999;1;1;3;1;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;2;99999;2;99999;99999;1;1;55;1;1;0;2;0;0;0;1;2;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;4;2;5;6;2; ; ; ; ;3,5156862745098;5,32409381663113;2497
20211006;84974;33;53330;2;1;2;1;99999;99999;2;1;3;3;5;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;5;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;99999;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;2;1;1;0;2;99999;2;99999;99999;33;33;33;33;1;0;3;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;4;2;1;2200;2133,41878303948;1100;1066,70939151974;18,2333333333333;26,9888268156425;14493,0000000001
20211111;12211;20;53200;2;1;1;1;99999;99999;1;1;3;5;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;2;0;1;1;0;2;1;0;0;2;99999;2;99999;99999;20;59;59;20;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;3;7;1;5800;5555,02982789181;2900;2777,5149139459;31,7234513274336;33,0890736304823;52013,9999999985
20210906;24299;27;53271;1;1;3;1;99999;99999;1;1;3;1;4;1;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;2;2;1;1;1;2;99999;2;99999;1;2;1;2;2;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;1;1;1;1;59;27;27;2;99999;99999;99999;99999;99999;1;2;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;1;4;5;1;2;8000;7819,1737870018;8000;7819,1737870018;15,3914510686164;18,2900552486188;13242,0000000001
20211207;2834;18;53180;1;1;1;3;99999;850;99999;1;3;5;3;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;88888;2;1;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;99999;2;99999;99999;1;56;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;4;1;1; ; ; ; ;14,1032064128257;15,7749790694488;13897
20210531;12136;9;53090;2;1;2;5;99999;99999;99999;1;3;2;5;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;2;1;0;1;0;1;0;0;0;0;2;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;9;59;59;9;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;5;7;1;0;0;0;0;88,0380184331797;136,953980099502;110110,999999998
20210921;30292;26;53260;1;1;3;3;99999;550;99999;1;3;4;3;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;99999;1;1;2;99999;1;2;1;2;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;5;59;59;5;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;5;6;1;1;1800;1759,3141020754;1800;1759,3141020754;34,124833997344;40,2965838509317;25950,9999999996
20210713;43829;8;53080;2;1;1;3;99999;1200;99999;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;2;2;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;8;1;8;8;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;5;6;1;4400;4400;2200;2200;13,9049919484702;15,2440366972477;8308
20211007;72215;16;53160;2;1;2;1;99999;99999;1;1;3;1;20;6;7;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;88888;88888;88888;1;1;1;1;3;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;4;2;99999;2;99999;1;1;1;1;2;1;3;3;0;3;4;4;2;1;0;5;0;0;3;5;2;2;1;0;1;2;2;99999;99999;16;16;16;16;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;1;7;1; ; ; ; ;10,3529411764706;10,7870813397129;9018,0000000001
20210930;86052;9;53090;1;1;3;3;99999;77777;99999;1;3;3;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;1;0;0;2;0;1;1;1;1;1;0;0;2;99999;2;99999;99999;9;3;3;9;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;3;1;1;12000;11728,7606805027;12000;11728,7606805027;88,0380184331797;136,953980099502;110110,999999998
20210820;82734;10;53100;2;1;1;3;99999;1000;99999;1;3;5;6;2;2;1;2;2;2;2;88888;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;99999;2;99999;2;1;1;1;2;1;1;0;1;0;0;1;0;0;0;2;0;0;1;1;0;1;0;0;2;99999;1;1;1;10;3;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;7;2;1; ; ; ; ;39,4311475409836;41,5724381625442;47060,0000000012
20211220;46061;1;53013;4;1;1;2;77777;99999;1;1;3;5;9;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;0;1;0;0;0;4;0;1;3;4;0;1;0;1;2;99999;2;99999;99999;1;1;1;1;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;4;1; ; ; ; ;5,33381398702235;5,31349911190053;5982,9999999999
