"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato"
"19464";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2508,507225;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19465";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1080,46412809983;"Fundamental incompleto";"Feminino";"Parda";73,5192307692308;3823;531300212
"19466";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";2006,80578;"Médio incompleto";"Masculino";"Preta";70,5487804878049;5785;531300107
"19467";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1505,104335;"Médio incompleto";"Feminino";"Preta";66,5652173913043;6124;531300207
"19468";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2408,166936;"Superior incompleto";"Masculino";"Parda";70,5487804878049;5785;531300107
"19469";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1080,46412809983;"Médio incompleto";"Feminino";"Parda";68,6117647058824;5832;531300206
"19470";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1806,125202;"Médio completo";"Masculino";"Branca";68,75;4950;531300109
"19471";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1350,58028994;"Médio completo";"Masculino";"Parda";72,1578947368421;5484;531300105
"19472";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";3511,910115;"Médio completo";"Masculino";"Preta";67;3819;531300110
"19473";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";351,1910115;"Fundamental incompleto";"Masculino";"Parda";61,6666666666667;2405;531300113
"19474";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 30 minutos e 2 horas";5017,01445;"Médio completo";"Masculino";"Preta";68,75;4950;531300109
"19475";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";5017,01445;"Fundamental completo";"Masculino";"Parda";68,75;4950;531300109
"19476";"Norte";"Santa Maria";"Central Adjacente 1";"Ônibus";"Entre 30 minutos e 1 hora";2006,80578;"Médio incompleto";"Feminino";"Preta";70,7956989247312;6584;531300208
"19477";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";802,722312;"Fundamental incompleto";"Feminino";"Preta";115,739130434783;5324;531300204
"19478";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";0;"Médio incompleto";"Feminino";"Parda";68,6117647058824;5832;531300206
"19479";"Norte";"Santa Maria";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";3000;"Fundamental incompleto";"Masculino";"Parda";72,1578947368421;5484;531300105
"19480";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1800;"Superior incompleto";"Masculino";"Branca";69,7083333333333;3346;531300111
"19481";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1100;"Fundamental completo";"Feminino";"Preta";56,9275362318841;3928;531300211
"19482";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";2006,80578;"Superior incompleto";"Masculino";"Parda";77,1571428571429;5401;531300106
"19483";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Médio completo";"Masculino";"Amarela";61,6666666666667;2405;531300113
"19484";"Norte";"Santa Maria";"Central";"Automóvel";"Até 30 minutos";2006,80578;"Superior incompleto";"Feminino";"Preta";74,0897435897436;5779;531300205
"19485";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1545,2404506;"Fundamental incompleto";"Masculino";"Branca";63,36;1584;531300114
"19486";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";5619,056184;"Superior incompleto";"Feminino";"Parda";76,1486486486486;5635;531300209
"19487";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";2207,486358;"Fundamental incompleto";"Masculino";"Parda";70,5487804878049;5785;531300107
"19488";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1690,73386965;"Médio completo";"Masculino";"Branca";70,5487804878049;5785;531300107
"19489";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Superior completo";"Feminino";"Parda";68,6117647058824;5832;531300206
"19490";"Norte";"Santa Maria";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Superior completo";"Masculino";"Parda";111,509433962264;5910;531300108
"19491";"Norte";"Santa Maria";"Central Adjacente 2";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";2809,528092;"Superior completo";"Masculino";"Branca";111,509433962264;5910;531300108
"19492";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";2809,528092;"Superior incompleto";"Feminino";"Branca";70,7956989247312;6584;531300208
"19493";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1103,743179;"Médio incompleto";"Feminino";"Branca";67,78125;4338;531300210
"19494";"Norte";"Santa Maria";"Central Adjacente 2";"Automóvel";"Entre 30 minutos e 1 hora";2006,80578;"Médio completo";"Masculino";"Preta";69,7083333333333;3346;531300111
"19495";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Médio completo";"Masculino";"Parda";82,6153846153846;5370;531300104
"19496";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1304,423757;"Fundamental incompleto";"Masculino";"Parda";68,75;4950;531300109
"19497";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1404,764046;"Fundamental incompleto";"Masculino";"Preta";111,509433962264;5910;531300108
"19498";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1600;"Fundamental completo";"Masculino";"Parda";68,75;4950;531300109
"19499";"Norte";"Santa Maria";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1131,83845992;"Médio incompleto";"Masculino";"Branca";72,1578947368421;5484;531300105
"19500";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";2500;"Superior completo";"Feminino";"Preta";66,5652173913043;6124;531300207
"19501";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";2508,507225;"Superior completo";"Masculino";"Branca";72,1578947368421;5484;531300105
"19502";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1204,083468;"Médio completo";"Feminino";"Branca";74,0897435897436;5779;531300205
"19503";"Norte";"Santa Maria";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";0;"Superior incompleto";"Feminino";"Branca";66,5652173913043;6124;531300207
"19504";"Norte";"Santa Maria";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";1304,423757;"Fundamental incompleto";"Masculino";"Preta";67;3819;531300110
"19505";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1404,764046;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19506";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";18061,25202;"Superior completo";"Masculino";"Parda";68,75;4950;531300109
"19507";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";551,8715895;"Médio incompleto";"Masculino";"Parda";82,6153846153846;5370;531300104
"19508";"Norte";"Santa Maria";"Sul";"Automóvel";"Entre 30 minutos e 1 hora";1103,743179;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19509";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1003,40289;"Médio completo";"Masculino";"Parda";77,1571428571429;5401;531300106
"19510";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";2006,80578;"Fundamental incompleto";"Masculino";"Parda";68,75;4950;531300109
"19511";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1304,423757;"Médio completo";"Feminino";"Parda";68,6117647058824;5832;531300206
"19512";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";7857,92093163511;"Superior completo";"Masculino";"Parda";69,7083333333333;3346;531300111
"19513";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";6384,56075695353;"Superior completo";"Masculino";"Parda";77,1571428571429;5401;531300106
"19514";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";2455,60029113597;"Superior incompleto";"Feminino";"Parda";74,0897435897436;5779;531300205
"19515";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";2600;"Médio incompleto";"Feminino";"Parda";66,5652173913043;6124;531300207
"19516";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";3010,20867;"Médio completo";"Masculino";"Parda";68,75;4950;531300109
"19517";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2207,486358;"Superior completo";"Feminino";"Parda";76,1486486486486;5635;531300209
"19518";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3612,250404;"Fundamental completo";"Masculino";"Parda";68,75;4950;531300109
"19519";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";2508,507225;"Médio completo";"Feminino";"Parda";70,7956989247312;6584;531300208
"19520";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1705,784913;"Médio completo";"Masculino";"Parda";77,1571428571429;5401;531300106
"19521";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2508,507225;"Fundamental incompleto";"Masculino";"Parda";67;3819;531300110
"19522";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1103,743179;"Médio incompleto";"Masculino";"Parda";70,5487804878049;5785;531300107
"19523";"Norte";"Santa Maria";"Sul";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";2946,72034936317;"Médio completo";"Masculino";"Branca";68,75;4950;531300109
"19524";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";4013,61156;"Superior incompleto";"Feminino";"Parda";56,9275362318841;3928;531300211
"19525";"Norte";"Santa Maria";"Oeste";"Ônibus";"Até 30 minutos";4414,972716;"Médio completo";"Masculino";"Amarela";70,5487804878049;5785;531300107
"19526";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1100;"Médio incompleto";"Masculino";"Parda";70,5487804878049;5785;531300107
"19527";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";180,6125202;"Sem instrução";"Masculino";"Preta";70,5487804878049;5785;531300107
"19528";"Norte";"Santa Maria";"Leste";"Ônibus";"Entre 30 minutos e 1 hora";4013,61156;"Médio completo";"Feminino";"Parda";66,5652173913043;6124;531300207
"19529";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1080,46412809983;"Médio completo";"Feminino";"Parda";76,1486486486486;5635;531300209
"19530";"Norte";"Santa Maria";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1768,0322096179;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19531";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";0;"Fundamental incompleto";"Masculino";"Parda";76,025641025641;2965;531300112
"19532";"Norte";"Santa Maria";"Sul";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2000;"Superior incompleto";"Feminino";"Branca";66,5652173913043;6124;531300207
"19533";"Norte";"Santa Maria";"Sul";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Médio incompleto";"Feminino";"Preta";67,78125;4338;531300210
"19534";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";2006,80578;"Fundamental incompleto";"Masculino";"Branca";69,7083333333333;3346;531300111
"19535";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1304,423757;"Superior incompleto";"Masculino";"Parda";72,1578947368421;5484;531300105
"19536";"Norte";"Santa Maria";"Sul";"Automóvel";"Entre 30 minutos e 1 hora";1304,423757;"Médio completo";"Feminino";"Parda";76,1486486486486;5635;531300209
"19537";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1000;"Médio incompleto";"Masculino";"Branca";77,1571428571429;5401;531300106
"19538";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1204,083468;"Fundamental completo";"Feminino";"Parda";56,9275362318841;3928;531300211
"19539";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Superior incompleto";"Feminino";"Parda";67,78125;4338;531300210
"19540";"Norte";"Santa Maria";"Central Adjacente 1";"Ônibus";"Até 30 minutos";3010,20867;"Superior completo";"Feminino";"Branca";66,5652173913043;6124;531300207
"19541";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1304,423757;"Médio completo";"Feminino";"Parda";70,7956989247312;6584;531300208
"19542";"Norte";"Santa Maria";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1505,104335;"Médio completo";"Masculino";"Parda";111,509433962264;5910;531300108
"19543";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";5845,82523714;"Superior completo";"Masculino";"Preta";77,1571428571429;5401;531300106
"19544";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";11037,43179;"Superior completo";"Feminino";"Parda";56,9275362318841;3928;531300211
"19545";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1907,46889389;"Médio completo";"Feminino";"Parda";76,1486486486486;5635;531300209
"19546";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1826,1932598;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19547";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1806,125202;"Fundamental completo";"Masculino";"Parda";82,6153846153846;5370;531300104
"19548";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1567,31531418;"Fundamental incompleto";"Feminino";"Parda";66,5652173913043;6124;531300207
"19549";"Norte";"Santa Maria";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1360,61431884;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19550";"Norte";"Santa Maria";"Central Adjacente 1";"Automóvel";"Até 30 minutos";5017,01445;"Médio completo";"Masculino";"Branca";69,7083333333333;3346;531300111
"19551";"Norte";"Santa Maria";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";2946,72034936317;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19552";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1375,13616303614;"Médio incompleto";"Masculino";"Branca";82,6153846153846;5370;531300104
"19553";"Norte";"Santa Maria";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1080,46412809983;"Médio completo";"Feminino";"Branca";76,1486486486486;5635;531300209
"19554";"Norte";"Santa Maria";"Sul";"Ônibus";"Entre 30 minutos e 1 hora";1080,46412809983;"Médio completo";"Feminino";"Parda";68,6117647058824;5832;531300206
"19555";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";2000;"Fundamental completo";"Masculino";"Branca";77,1571428571429;5401;531300106
"19556";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1200;"Médio completo";"Masculino";"Branca";61,6666666666667;2405;531300113
"19557";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3000;"Superior completo";"Feminino";"Preta";76,1486486486486;5635;531300209
"19558";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";5017,01445;"Superior completo";"Feminino";"Parda";76,1486486486486;5635;531300209
"19559";"Norte";"Santa Maria";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Médio incompleto";"Masculino";"Parda";72,1578947368421;5484;531300105
"19560";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1480,01926275;"Fundamental incompleto";"Feminino";"Parda";76,1486486486486;5635;531300209
"19561";"Norte";"Santa Maria";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1200;"Sem instrução";"Masculino";"Parda";70,5487804878049;5785;531300107
"19562";"Norte";"Santa Maria";"Sul";"Automóvel";"Entre 30 minutos e 1 hora";2207,486358;"Médio completo";"Masculino";"Indígena";111,509433962264;5910;531300108
"19563";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1605,444624;"Médio completo";"Feminino";"Branca";66,5652173913043;6124;531300207
"19564";"Norte";"Santa Maria";"Central";"Automóvel";"Até 30 minutos";1906,465491;"Médio completo";"Masculino";"Parda";70,5487804878049;5785;531300107
"19565";"Norte";"Santa Maria";"Sul";"A pé";"Até 30 minutos";1103,743179;"Fundamental incompleto";"Masculino";"Branca";76,025641025641;2965;531300112
"19566";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2107,146069;"Superior incompleto";"Feminino";"Branca";74,0897435897436;5779;531300205
"19567";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";4615,653294;"Superior incompleto";"Feminino";"Branca";67,78125;4338;531300210
"19568";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1605,444624;"Médio completo";"Masculino";"Branca";70,5487804878049;5785;531300107
"19569";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1806,125202;"Médio completo";"Feminino";"Branca";66,5652173913043;6124;531300207
"19570";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Fundamental incompleto";"Feminino";"Branca";70,7956989247312;6584;531300208
"19571";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1103,743179;"Médio incompleto";"Masculino";"Preta";111,509433962264;5910;531300108
"19572";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";3010,20867;"Superior completo";"Masculino";"Branca";70,5487804878049;5785;531300107
"19573";"Norte";"Santa Maria";"Sul";"Bicicleta";"Até 30 minutos";6020,41734;"Superior completo";"Masculino";"Parda";67;3819;531300110
"19574";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";0;"Sem instrução";"Masculino";"Preta";70,5487804878049;5785;531300107
"19575";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1103,743179;"Sem instrução";"Feminino";"Preta";76,1486486486486;5635;531300209
"19576";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";4214,292138;"Fundamental incompleto";"Masculino";"Parda";70,5487804878049;5785;531300107
"19577";"Norte";"Santa Maria";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1304,423757;"Médio completo";"Feminino";"Branca";66,5652173913043;6124;531300207
"19578";"Norte";"Santa Maria";"Sul";"Automóvel";"Entre 30 minutos e 1 hora";2006,80578;"Fundamental incompleto";"Masculino";"Parda";61,6666666666667;2405;531300113
"19579";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";1505,104335;"Médio completo";"Masculino";"Parda";68,75;4950;531300109
"19580";"Norte";"Santa Maria";"Sul";"Ônibus";"Até 30 minutos";1103,743179;"Sem instrução";"Feminino";"Parda";76,1486486486486;5635;531300209
"19581";"Norte";"Santa Maria";"Sul";"Bicicleta";"Até 30 minutos";1103,743179;"Sem instrução";"Masculino";"Preta";67;3819;531300110
"19582";"Norte";"Santa Maria";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2307,826647;"Superior incompleto";"Masculino";"Parda";77,1571428571429;5401;531300106
"19583";"Norte";"Santa Maria";"Sul";"Automóvel";"Até 30 minutos";1354,5939015;"Médio completo";"Feminino";"Parda";76,1486486486486;5635;531300209
